,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Mã BĐS,Địa chỉ,Giá nhà
1996,179.0,3,2,2,11/03/2023,21704425," Lý Tự Trọng, Phường Bến Nghé, Quận 1, TPHCM",35 tỷ
1997,106.2,2,2,4,11/03/2023,21391672," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",9 tỷ 500 triệu
1998,50.0,2,1,1,11/03/2023,21857040," Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",1 tỷ 10 triệu
1999,66.0,22,2,3,11/03/2023,21859589," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",1 tỷ 520 triệu
2000,68.0,3,2,3,11/03/2023,22030076," Tân Hòa Đông, Phường 13, Quận 6, TPHCM",1 tỷ 360 triệu
2001,50.0,1,1,2,11/03/2023,22024829," Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, TPHCM",1 tỷ 470 triệu
2002,81.3,2,2,2,11/03/2023,21986536," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM",2 tỷ 650 triệu
2003,154.0,2,2,2,11/03/2023,21945096," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",27 tỷ 500 triệu
2004,86.6,2,2,3,11/03/2023,21391689," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 950 triệu
2005,52.0,2,1,1,11/03/2023,21822171," Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",1 tỷ 100 triệu
2006,76.0,2,2,2,11/03/2023,22022443," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 900 triệu
2007,52.0,1,1,3,11/03/2023,21859611," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 530 triệu
2008,65.0,2,2,3,11/03/2023,22030092," Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, TPHCM",1 tỷ 270 triệu
2009,70.0,2,2,2,11/03/2023,21546646," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",1 tỷ 800 triệu
2010,68.0,2,2,2,11/03/2023,21677075," Bát Nàn, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 393 triệu
2011,154.0,3,2,2,11/03/2023,21943828," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",32 tỷ
2012,111.9,2,2,4,11/03/2023,21505923," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 400 triệu
2013,50.0,2,2,1,11/03/2023,21902085," Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",1050 tỷ
2014,74.0,2,2,2,11/03/2023,22022426," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 800 triệu
2015,113.0,2,2,3,11/03/2023,21859631," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",3 tỷ 630 triệu
2016,67.76,2,2,3,11/03/2023,22030110," Cây Keo, Phường Tam Phú, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 50 triệu
2017,91.0,2,2,2,11/03/2023,22049958," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",6 tỷ 250 triệu
2018,146.0,2,2,2,11/03/2023,22041111," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",27 tỷ 500 triệu
2019,95.9,2,2,3,11/03/2023,21506043," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ 600 triệu
2020,63.0,2,2,3,11/03/2023,21994286," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 550 triệu
2021,50.0,2,1,1,11/03/2023,21998636," Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",1 tỷ 100 triệu
2022,76.0,2,2,2,11/03/2023,22022415," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",2 tỷ 100 triệu
2023,60.0,2,2,3,11/03/2023,21859645," Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",2 tỷ 140 triệu
2024,61.0,2,2,3,11/03/2023,22030116," Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), TPHCM",950 triệu
2025,110.0,3,3,2,11/03/2023,22009652," Lê Văn Lương, Phường Tân Hưng, Quận 7, TPHCM",3 tỷ
2026,65.0,2,2,0,11/03/2023,21872855," Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 50 triệu
2027,48.0,1,1,2,11/03/2023,22009176," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",1 tỷ 680 triệu
2028,121.0,3,2,2,11/03/2023,22049994," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",8 tỷ 888 triệu
2029,145.0,2,2,2,11/03/2023,21909160," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",27 tỷ 900 triệu
2030,120.7,3,3,3,11/03/2023,21506054," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",8 tỷ 500 triệu
2031,84.0,2,2,0,11/03/2023,21994287," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",1 tỷ 360 triệu
2032,50.0,2,1,1,11/03/2023,21928881," Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",890 triệu
2033,74.0,2,2,2,11/03/2023,22022386," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",1 tỷ 900 triệu
2034,79.0,2,2,3,11/03/2023,21859656," Đường số 17, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 520 triệu
2035,174.0,3,2,3,11/03/2023,22030390," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 150 triệu
2036,106.0,3,2,2,11/03/2023,22016724," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",5 tỷ 500 triệu
2037,130.0,3,2,2,11/03/2023,22049999," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",8 tỷ 200 triệu
2038,112.0,2,2,4,11/03/2023,21506070," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 850 triệu
2039,73.0,2,2,3,11/03/2023,21994291," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",1 tỷ 770 triệu
2040,50.0,2,1,0,11/03/2023,22009487," Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội",1 tỷ 400 triệu
2041,74.0,2,2,2,11/03/2023,22022397," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ
2042,73.0,2,2,3,11/03/2023,21859667," Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 720 triệu
2043,80.0,2,2,3,11/03/2023,22031414," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",1 tỷ 850 triệu
2044,67.0,2,2,0,11/03/2023,21992744," Phạm Thế Hiển, Phường 6, Quận 8, TPHCM",1 tỷ 870 triệu
2045,48.0,1,1,2,11/03/2023,21978783," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",1 tỷ 680 triệu
2046,121.0,3,2,2,11/03/2023,22050001," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",9 tỷ 300 triệu
2047,157.0,3,2,2,11/03/2023,22041222," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",36 tỷ
2048,114.0,3,2,4,11/03/2023,21506116," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 500 triệu
2049,65.58,2,2,3,11/03/2023,21994298," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",1 tỷ 320 triệu
2050,45.0,2,1,2,11/03/2023,22015153," Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",920 triệu
2051,80.0,2,2,3,11/03/2023,21859785," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",2 tỷ 350 triệu
2052,112.0,2,2,3,11/03/2023,22031420," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",2 tỷ 120 triệu
2053,68.0,2,1,2,11/03/2023,22033663," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",3 tỷ 680 triệu
2054,72.0,2,2,0,11/03/2023,21993256," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",1 tỷ 940 triệu
2055,121.0,3,2,2,11/03/2023,22050006," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",9 tỷ 680 triệu
2056,157.0,3,2,2,11/03/2023,22041204," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",36 tỷ 500 triệu
2057,182.0,6,7,4,11/03/2023,21568450," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",12 tỷ 740 triệu
2058,80.0,2,2,3,11/03/2023,21994307," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",2 tỷ 50 triệu
2059,49.0,2,1,2,11/03/2023,22027812," Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",930 triệu
2060,48.0,2,1,2,11/03/2023,21827199," Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",615 triệu
2061,60.0,1,1,3,11/03/2023,21859795," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",2 tỷ 760 triệu
2062,69.0,2,2,3,11/03/2023,22031423," Thủy Lợi, Phường Phước Long A, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 450 triệu
2063,162.0,4,3,2,11/03/2023,22028094," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",7 tỷ 99 triệu
2064,88.0,2,2,0,11/03/2023,21993258," Lê Đại Hành, Phường 15, Quận 11, TPHCM",2 tỷ 415 triệu
2065,62.0,1,1,2,11/03/2023,21978785," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",2 tỷ 50 triệu
2066,135.0,3,2,2,11/03/2023,22050051," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",9 tỷ 120 triệu
2067,190.0,4,3,2,11/03/2023,22041260," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",75 triệu
2068,85.3,2,2,4,11/03/2023,21568538," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 950 triệu
2069,73.29,2,2,3,11/03/2023,21994318," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",1 tỷ 450 triệu
2070,48.0,2,1,2,11/03/2023,21827188," Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",615 triệu
2071,50.0,2,1,2,11/03/2023,22027854," Trần Quý Cáp, Phường Văn Chương, Quận Đống Đa, Hà Nội",980 triệu
2072,86.0,2,2,3,11/03/2023,21860227," Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2 (TP. Thủ Đức), TPHCM",4 tỷ 540 triệu
2073,72.0,2,2,3,11/03/2023,22031425," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 770 triệu
2074,100.0,2,2,1,11/03/2023,21918994," Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",2 tỷ 450 triệu
2075,76.0,2,2,2,11/03/2023,22027943," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",3 tỷ 999 triệu
2076,66.0,2,2,0,11/03/2023,21993261," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",1 tỷ 520 triệu
2077,62.0,1,1,2,11/03/2023,22001200," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",2 tỷ 169 triệu
2078,85.0,2,2,2,11/03/2023,22050056," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 980 triệu
2079,160.0,3,2,2,11/03/2023,22041249," Lý Tự Trọng, Phường Bến Nghé, Quận 1, TPHCM",36 tỷ 500 triệu
2080,191.0,4,4,4,11/03/2023,21575597," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ 630 triệu
2081,48.0,2,1,2,11/03/2023,21827164," Mai Động, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",615 triệu
2082,52.0,2,1,2,11/03/2023,22027910," Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội",1 tỷ 165 triệu
2083,66.0,2,2,3,11/03/2023,22031430," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",1 tỷ 740 triệu
2084,70.0,1,1,2,11/03/2023,22009565," Lộ Tẻ, Phường Tân Tạo A, Quận Bình Tân, TPHCM",1 tỷ 520 triệu
2085,55.3,2,1,1,11/03/2023,21885722," Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",2 tỷ 250 triệu
2086,106.0,3,2,2,11/03/2023,22039734," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",5 tỷ 200 triệu
2087,66.0,2,2,0,11/03/2023,21993263," Đường số 66, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 860 triệu
2088,56.0,2,2,2,11/03/2023,22042862," Phạm Hữu Lầu, Phường Dĩ An, Thành Phố Dĩ An, Bình Dương",1 tỷ 420 triệu
2089,62.0,1,1,2,11/03/2023,22009229," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",2 tỷ 190 triệu
2090,138.0,3,2,2,11/03/2023,22050059," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",9 tỷ 850 triệu
2091,145.0,2,2,2,11/03/2023,22043547," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",27 tỷ 500 triệu
2092,120.7,3,3,4,11/03/2023,21643361," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",9 tỷ 800 triệu
2093,69.0,2,2,0,11/03/2023,21994394," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 770 triệu
2094,50.0,2,2,2,11/03/2023,22027947," Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",880 triệu
2095,48.0,2,1,2,11/03/2023,21827209," Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",610 triệu
2096,57.0,2,1,3,11/03/2023,21860169," Nguyễn Khoái, Phường 1, Quận 4, TPHCM",2 tỷ 250 triệu
2097,75.0,2,2,3,11/03/2023,22028250," Hoàng Diệu, Phường 6, Quận 4, TPHCM",1 tỷ 850 triệu
2098,62.0,2,2,2,11/03/2023,21997823," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",1 tỷ 450 triệu
2099,74.0,2,2,1,11/03/2023,21807580," Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",3 tỷ 250 triệu
2100,90.0,3,2,0,11/03/2023,21993266," Trần Lựu, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 790 triệu
2101,51.0,2,2,4,11/03/2023,22045125," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 600 triệu
2102,62.0,2,1,4,11/03/2023,21923328," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 890 triệu
2103,77.0,2,2,2,11/03/2023,22009267," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",2 tỷ 400 triệu
2104,85.0,3,3,2,11/03/2023,22050063," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 850 triệu
2105,147.0,2,2,2,11/03/2023,22043564," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",27 tỷ 500 triệu
2106,61.6,1,1,4,11/03/2023,21848978," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",9 tỷ 798 triệu
2107,81.0,2,2,3,11/03/2023,21994423," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",2 tỷ 150 triệu
2108,48.0,2,2,2,11/03/2023,21977313," Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",600 triệu
2109,50.0,2,1,1,11/03/2023,22034147," Vũ Thạnh, Phường Cát Linh, Quận Đống Đa, Hà Nội",1 tỷ 165 triệu
2110,78.0,3,3,3,11/03/2023,22028253," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",1 tỷ 950 triệu
2111,70.0,2,2,0,11/03/2023,21993268," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 645 triệu
2112,56.0,2,2,2,11/03/2023,22042731," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 800 triệu
2113,46.0,1,1,2,11/03/2023,22019275," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",1 tỷ 50 triệu
2114,78.0,2,2,2,11/03/2023,22050066," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 100 triệu
2115,157.0,3,2,2,11/03/2023,22043997," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",36 tỷ 500 triệu
2116,58.0,1,1,4,11/03/2023,21994804," Lò Lu, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 900 triệu
2117,74.4,2,2,3,11/03/2023,21994424," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",2 tỷ 150 triệu
2118,50.0,2,1,1,11/03/2023,22034193," Trần Quý Cáp, Phường Văn Miếu, Quận Đống Đa, Hà Nội",1 tỷ 30 triệu
2119,48.0,2,1,2,11/03/2023,21827192," Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",620 triệu
2120,70.0,2,2,2,11/03/2023,21913980," Đường số 83, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 987 triệu
2121,45.0,2,2,1,11/03/2023,21220669," Ô Chợ Dừa, Phường Kim Liên, Quận Đống Đa, Hà Nội",650 triệu
2122,30.0,1,1,3,11/03/2023,21860671," Cô Giang, Phường Cô Giang, Quận 1, TPHCM",3 tỷ 50 triệu
2123,68.0,2,2,3,11/03/2023,22028239," Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",1 tỷ 620 triệu
2124,125.0,3,2,2,11/03/2023,22016390," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",5 tỷ 750 triệu
2125,79.0,2,2,0,11/03/2023,21993272," Trương Quốc Dung, Phường 8, Quận Phú Nhuận, TPHCM",2 tỷ 910 triệu
2126,53.0,2,2,2,11/03/2023,22042859," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 670 triệu
2127,55.0,2,2,2,11/03/2023,22019298," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",1 tỷ 290 triệu
2128,82.0,2,2,2,11/03/2023,22050069," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 650 triệu
2129,147.0,2,2,2,11/03/2023,22043653," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",27 tỷ 500 triệu
2130,68.0,2,2,4,11/03/2023,21995384," Lò Lu, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 500 triệu
2131,75.0,2,2,3,11/03/2023,21994435," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",2 tỷ 350 triệu
2132,52.0,2,2,2,11/03/2023,22034551," Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",1 tỷ 100 triệu
2133,48.0,2,1,2,11/03/2023,21827144," Kim Mã, Phường Điện Biên, Quận Ba Đình, Hà Nội",620 triệu
2134,52.0,3,2,1,11/03/2023,21952534," Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",650 triệu
2135,84.0,2,2,3,11/03/2023,22028232," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",2 tỷ 170 triệu
2136,83.0,3,1,4,11/03/2023,22038336," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",13 triệu 999 nghìn
2137,71.0,2,2,1,11/03/2023,21807552," Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",2 tỷ 900 triệu
2138,67.0,2,2,0,11/03/2023,21993274," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",2 tỷ 680 triệu
2139,48.0,2,2,4,11/03/2023,22042729," Thống Nhất, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 500 triệu
2140,46.0,1,1,2,11/03/2023,22020760," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",1 tỷ
2141,80.0,2,2,2,11/03/2023,22050077," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 990 triệu
2142,55.0,2,2,2,11/03/2023,22047775," Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",800 triệu
2143,130.0,3,2,2,11/03/2023,22037890," Lâm văn Bền, Phường Tân Kiểng, Quận 7, TPHCM",8 tỷ 200 triệu
2144,107.5,3,2,4,11/03/2023,21385430," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 370 triệu
2145,50.0,1,1,0,11/03/2023,21994441," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",1 tỷ 150 triệu
2146,48.0,2,1,2,11/03/2023,21827135," Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",610 triệu
2147,35.0,1,1,1,11/03/2023,21998614," Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",850 triệu
2148,64.0,2,2,2,11/03/2023,21914758," Gò Dưa, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 689 triệu
2149,31.0,1,1,1,11/03/2023,21206877," Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",590 triệu
2150,90.0,2,2,3,11/03/2023,21859714," Tôn Đản, Phường 13, Quận 4, TPHCM",1 tỷ 770 triệu
2151,92.0,2,2,3,11/03/2023,22028223," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",1 tỷ 780 triệu
2152,126.0,3,2,1,11/03/2023,21809600," Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",4 tỷ 200 triệu
2153,100.0,2,2,0,11/03/2023,21993279," Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, TPHCM",3 tỷ 140 triệu
2154,42.0,1,1,2,11/03/2023,22042726," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 400 triệu
2155,48.0,1,1,2,11/03/2023,22021069," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",1 tỷ 680 triệu
2156,99.0,2,2,2,11/03/2023,22050080," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",6 tỷ 950 triệu
2157,52.0,2,2,2,11/03/2023,22050014," Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, TPHCM",820 triệu
2158,88.8,2,2,3,11/03/2023,21385428," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 500 triệu
2159,73.0,2,2,3,11/03/2023,21994442," Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 720 triệu
2160,48.0,2,1,2,11/03/2023,21827127," Minh Khai, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",620 triệu
2161,48.0,2,1,1,11/03/2023,21638217," Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",922 triệu
2162,48.0,2,2,1,11/03/2023,21352949," Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",620 triệu
2163,79.1,2,2,3,11/03/2023,21859724," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",2 tỷ 250 triệu
2164,67.0,2,2,3,11/03/2023,22028190," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 630 triệu
2165,92.0,3,2,2,11/03/2023,21538038," Lữ Gia, Phường 15, Quận 11, TPHCM",3 tỷ 800 triệu
2166,65.0,2,2,4,11/03/2023,22027093," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",2 tỷ 550 triệu
2167,53.0,2,2,2,11/03/2023,22042724," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 750 triệu
2168,62.0,1,1,2,11/03/2023,22021021," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",2 tỷ 30 triệu
2169,104.0,3,2,2,11/03/2023,22050082," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",7 tỷ 150 triệu
2170,112.0,2,2,4,11/03/2023,21385401," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 850 triệu
2171,91.6,2,2,2,11/03/2023,21994446," Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM",2 tỷ 450 triệu
2172,45.0,2,1,2,11/03/2023,21827073," Đại Cồ Việt, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",610 triệu
2173,58.0,2,1,2,11/03/2023,21916930," Tân Thành, Phường Tây Thạnh, Quận Tân Phú, TPHCM",1 tỷ 350 triệu
2174,35.0,1,1,1,11/03/2023,21206155," Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội",660 triệu
2175,68.23,2,2,3,11/03/2023,22028199," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",1 tỷ 720 triệu
2176,76.0,2,2,2,11/03/2023,22029994," Thành Thái, Phường 14, Quận 10, TPHCM",2 tỷ 200 triệu
2177,65.0,2,2,4,11/03/2023,22024120," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",2 tỷ 799 triệu
